,B01001001 - error,B01001001 - count,B01001002 - error,B01001002 - count,B01001003 - error,B01001003 - count,B01001004 - error,B01001004 - count,B01001005 - error,B01001005 - count,B01001006 - error,B01001006 - count,B01001007 - error,B01001007 - count,B01001008 - error,B01001008 - count,B01001009 - error,B01001009 - count,B01001010 - error,B01001010 - count,B01001011 - error,B01001011 - count,B01001012 - error,B01001012 - count,B01001013 - error,B01001013 - count,B01001014 - error,B01001014 - count,B01001015 - error,B01001015 - count,B01001016 - error,B01001016 - count,B01001017 - error,B01001017 - count,B01001018 - error,B01001018 - count,B01001019 - error,B01001019 - count,B01001020 - error,B01001020 - count,B01001021 - error,B01001021 - count,B01001022 - error,B01001022 - count,B01001023 - error,B01001023 - count,B01001024 - error,B01001024 - count,B01001025 - error,B01001025 - count,B01001026 - error,B01001026 - count,B01001027 - error,B01001027 - count,B01001028 - error,B01001028 - count,B01001029 - error,B01001029 - count,B01001030 - error,B01001030 - count,B01001031 - error,B01001031 - count,B01001032 - error,B01001032 - count,B01001033 - error,B01001033 - count,B01001034 - error,B01001034 - count,B01001035 - error,B01001035 - count,B01001036 - error,B01001036 - count,B01001037 - error,B01001037 - count,B01001038 - error,B01001038 - count,B01001039 - error,B01001039 - count,B01001040 - error,B01001040 - count,B01001041 - error,B01001041 - count,B01001042 - error,B01001042 - count,B01001043 - error,B01001043 - count,B01001044 - error,B01001044 - count,B01001045 - error,B01001045 - count,B01001046 - error,B01001046 - count,B01001047 - error,B01001047 - count,B01001048 - error,B01001048 - count,B01001049 - error,B01001049 - count,B03002001 - error,B03002001 - count,B03002002 - error,B03002002 - count,B03002003 - error,B03002003 - count,B03002004 - error,B03002004 - count,B03002005 - error,B03002005 - count,B03002006 - error,B03002006 - count,B03002007 - error,B03002007 - count,B03002008 - error,B03002008 - count,B03002009 - error,B03002009 - count,B03002010 - error,B03002010 - count,B03002011 - error,B03002011 - count,B03002012 - error,B03002012 - count,B03002013 - error,B03002013 - count,B03002014 - error,B03002014 - count,B03002015 - error,B03002015 - count,B03002016 - error,B03002016 - count,B03002017 - error,B03002017 - count,B03002018 - error,B03002018 - count,B03002019 - error,B03002019 - count,B03002020 - error,B03002020 - count,B03002021 - error,B03002021 - count
170318055022,146.0,895.0,90.0,435.0,18.0,12.0,22.0,21.0,37.0,40.0,23.0,15.0,27.0,25.0,11.0,0.0,15.0,10.0,35.0,43.0,8.0,5.0,12.0,8.0,29.0,36.0,14.0,9.0,31.0,42.0,34.0,43.0,43.0,63.0,22.0,22.0,18.0,17.0,15.0,10.0,11.0,0.0,13.0,8.0,9.0,6.0,11.0,0.0,11.0,0.0,98.0,460.0,48.0,64.0,29.0,40.0,38.0,44.0,11.0,0.0,17.0,12.0,11.0,0.0,11.0,0.0,11.0,0.0,26.0,24.0,25.0,23.0,26.0,28.0,25.0,36.0,35.0,54.0,22.0,14.0,36.0,48.0,27.0,36.0,12.0,8.0,11.0,0.0,11.0,0.0,9.0,6.0,13.0,8.0,12.0,7.0,13.0,8.0,146.0,895.0,146.0,895.0,148.0,858.0,11.0,0.0,11.0,0.0,18.0,13.0,11.0,0.0,11.0,0.0,35.0,24.0,11.0,0.0,35.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318055023,184.0,1087.0,114.0,524.0,32.0,28.0,17.0,10.0,26.0,24.0,20.0,13.0,21.0,14.0,11.0,0.0,11.0,0.0,21.0,13.0,23.0,15.0,11.0,0.0,29.0,32.0,25.0,29.0,44.0,49.0,30.0,32.0,36.0,58.0,11.0,0.0,62.0,83.0,13.0,8.0,30.0,40.0,54.0,52.0,12.0,8.0,11.0,0.0,17.0,16.0,117.0,563.0,22.0,12.0,23.0,21.0,55.0,100.0,17.0,11.0,24.0,22.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,8.0,22.0,25.0,16.0,14.0,25.0,34.0,36.0,52.0,37.0,59.0,17.0,12.0,30.0,38.0,17.0,15.0,26.0,28.0,39.0,26.0,19.0,14.0,24.0,26.0,35.0,39.0,184.0,1087.0,186.0,1032.0,181.0,960.0,11.0,0.0,11.0,0.0,31.0,41.0,11.0,0.0,11.0,0.0,35.0,31.0,11.0,0.0,35.0,31.0,62.0,55.0,62.0,55.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318055024,151.0,971.0,98.0,459.0,33.0,45.0,17.0,10.0,26.0,28.0,23.0,21.0,37.0,32.0,11.0,0.0,11.0,0.0,11.0,0.0,34.0,27.0,27.0,29.0,22.0,21.0,27.0,35.0,22.0,21.0,31.0,42.0,14.0,9.0,13.0,8.0,16.0,16.0,12.0,8.0,18.0,17.0,24.0,22.0,13.0,10.0,26.0,27.0,35.0,31.0,91.0,512.0,26.0,23.0,30.0,38.0,38.0,63.0,33.0,47.0,22.0,18.0,11.0,0.0,11.0,0.0,10.0,5.0,11.0,0.0,17.0,15.0,15.0,20.0,23.0,24.0,30.0,42.0,28.0,34.0,22.0,25.0,22.0,30.0,12.0,15.0,13.0,8.0,13.0,9.0,28.0,51.0,18.0,17.0,22.0,19.0,13.0,9.0,151.0,971.0,150.0,962.0,159.0,859.0,18.0,19.0,11.0,0.0,48.0,40.0,11.0,0.0,57.0,39.0,11.0,5.0,11.0,0.0,11.0,5.0,14.0,9.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318056001,197.0,1382.0,141.0,695.0,43.0,77.0,46.0,62.0,37.0,67.0,14.0,17.0,11.0,0.0,21.0,20.0,11.0,0.0,23.0,19.0,33.0,48.0,18.0,14.0,20.0,19.0,24.0,36.0,33.0,59.0,35.0,58.0,33.0,62.0,21.0,17.0,26.0,26.0,14.0,9.0,13.0,9.0,25.0,34.0,20.0,19.0,11.0,0.0,25.0,23.0,107.0,687.0,39.0,67.0,40.0,35.0,25.0,26.0,41.0,76.0,15.0,9.0,11.0,0.0,11.0,0.0,20.0,26.0,10.0,6.0,24.0,35.0,23.0,36.0,18.0,20.0,37.0,85.0,42.0,79.0,32.0,47.0,12.0,7.0,25.0,22.0,11.0,0.0,21.0,19.0,37.0,47.0,25.0,22.0,17.0,11.0,19.0,12.0,197.0,1382.0,189.0,1339.0,187.0,1189.0,56.0,35.0,11.0,0.0,84.0,106.0,11.0,0.0,11.0,0.0,14.0,9.0,14.0,9.0,11.0,0.0,44.0,43.0,38.0,25.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,21.0,18.0,11.0,0.0,11.0,0.0,11.0,0.0
170318056002,171.0,1063.0,98.0,531.0,32.0,47.0,21.0,23.0,20.0,20.0,39.0,30.0,18.0,12.0,21.0,14.0,11.0,0.0,38.0,56.0,25.0,22.0,25.0,37.0,11.0,0.0,28.0,46.0,28.0,28.0,52.0,89.0,13.0,8.0,11.0,0.0,21.0,14.0,17.0,12.0,18.0,16.0,27.0,28.0,20.0,17.0,11.0,0.0,18.0,12.0,101.0,532.0,26.0,24.0,39.0,48.0,21.0,30.0,44.0,38.0,16.0,10.0,12.0,8.0,11.0,0.0,17.0,11.0,25.0,23.0,19.0,17.0,17.0,15.0,29.0,44.0,30.0,38.0,41.0,53.0,22.0,24.0,24.0,22.0,28.0,31.0,17.0,11.0,14.0,8.0,36.0,36.0,28.0,30.0,11.0,0.0,18.0,11.0,171.0,1063.0,171.0,1063.0,171.0,1063.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318056003,226.0,1122.0,155.0,595.0,50.0,61.0,37.0,33.0,65.0,98.0,34.0,34.0,19.0,11.0,11.0,0.0,11.0,0.0,9.0,6.0,31.0,30.0,31.0,32.0,11.0,0.0,36.0,56.0,28.0,32.0,35.0,50.0,38.0,41.0,20.0,13.0,32.0,37.0,11.0,0.0,28.0,32.0,17.0,11.0,11.0,0.0,17.0,11.0,13.0,7.0,100.0,527.0,16.0,10.0,24.0,33.0,22.0,19.0,35.0,35.0,11.0,0.0,11.0,0.0,11.0,0.0,31.0,31.0,33.0,40.0,16.0,14.0,14.0,9.0,33.0,48.0,21.0,23.0,35.0,68.0,35.0,56.0,22.0,27.0,25.0,26.0,27.0,29.0,17.0,11.0,11.0,7.0,29.0,25.0,15.0,9.0,13.0,7.0,226.0,1122.0,240.0,1061.0,210.0,970.0,11.0,0.0,11.0,0.0,139.0,91.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,71.0,61.0,71.0,61.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318081002,247.0,2126.0,157.0,788.0,17.0,12.0,12.0,8.0,12.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,20.0,14.0,12.0,7.0,26.0,23.0,34.0,38.0,29.0,27.0,17.0,16.0,11.0,7.0,42.0,56.0,60.0,84.0,93.0,95.0,42.0,45.0,36.0,42.0,25.0,30.0,38.0,56.0,54.0,77.0,38.0,49.0,47.0,95.0,168.0,1338.0,28.0,18.0,9.0,5.0,11.0,0.0,11.0,0.0,11.0,0.0,25.0,16.0,11.0,0.0,23.0,16.0,25.0,22.0,34.0,49.0,31.0,28.0,59.0,63.0,23.0,21.0,47.0,79.0,60.0,116.0,30.0,35.0,34.0,45.0,26.0,26.0,55.0,90.0,53.0,149.0,54.0,148.0,106.0,163.0,78.0,249.0,247.0,2126.0,238.0,1901.0,215.0,1626.0,76.0,121.0,11.0,0.0,76.0,128.0,11.0,0.0,11.0,0.0,31.0,26.0,11.0,0.0,31.0,26.0,139.0,225.0,141.0,205.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,18.0,12.0,12.0,8.0,12.0,8.0,11.0,0.0
170318082001,299.0,1957.0,184.0,955.0,31.0,27.0,37.0,45.0,55.0,70.0,46.0,58.0,30.0,34.0,11.0,0.0,11.0,0.0,45.0,46.0,14.0,14.0,14.0,12.0,11.0,7.0,61.0,116.0,26.0,28.0,55.0,105.0,46.0,57.0,51.0,45.0,35.0,48.0,55.0,66.0,42.0,65.0,22.0,21.0,27.0,30.0,22.0,19.0,32.0,42.0,150.0,1002.0,18.0,20.0,55.0,76.0,52.0,115.0,37.0,52.0,23.0,33.0,11.0,0.0,11.0,0.0,29.0,18.0,34.0,38.0,19.0,26.0,47.0,81.0,56.0,68.0,31.0,34.0,28.0,33.0,43.0,69.0,10.0,6.0,56.0,63.0,21.0,20.0,24.0,29.0,39.0,73.0,39.0,66.0,31.0,42.0,33.0,40.0,299.0,1957.0,299.0,1957.0,250.0,1274.0,3.0,3.0,11.0,0.0,240.0,680.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318082002,370.0,1617.0,202.0,828.0,42.0,39.0,36.0,31.0,35.0,33.0,40.0,36.0,34.0,36.0,18.0,12.0,43.0,27.0,50.0,50.0,34.0,20.0,28.0,32.0,46.0,49.0,46.0,66.0,42.0,52.0,71.0,120.0,48.0,40.0,34.0,43.0,15.0,9.0,13.0,8.0,17.0,11.0,26.0,30.0,26.0,23.0,46.0,61.0,11.0,0.0,185.0,789.0,21.0,18.0,44.0,64.0,18.0,10.0,19.0,12.0,32.0,27.0,11.0,0.0,12.0,6.0,11.0,0.0,72.0,77.0,14.0,12.0,30.0,28.0,62.0,76.0,39.0,50.0,68.0,108.0,34.0,58.0,30.0,33.0,26.0,42.0,21.0,18.0,10.0,7.0,35.0,52.0,35.0,24.0,28.0,31.0,35.0,36.0,370.0,1617.0,316.0,1313.0,288.0,1099.0,11.0,0.0,11.0,0.0,126.0,214.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,196.0,304.0,120.0,153.0,11.0,0.0,22.0,15.0,11.0,0.0,11.0,0.0,214.0,136.0,11.0,0.0,11.0,0.0,11.0,0.0
170318082003,321.0,1855.0,167.0,896.0,48.0,64.0,14.0,9.0,39.0,48.0,34.0,32.0,19.0,18.0,24.0,22.0,38.0,35.0,64.0,80.0,61.0,104.0,24.0,15.0,20.0,22.0,41.0,43.0,25.0,27.0,68.0,118.0,38.0,63.0,19.0,13.0,49.0,83.0,20.0,12.0,26.0,22.0,20.0,26.0,20.0,12.0,11.0,0.0,25.0,28.0,204.0,959.0,43.0,38.0,11.0,6.0,57.0,42.0,51.0,76.0,27.0,22.0,35.0,21.0,17.0,12.0,26.0,40.0,57.0,74.0,53.0,84.0,36.0,43.0,16.0,12.0,32.0,40.0,32.0,37.0,59.0,132.0,18.0,21.0,40.0,59.0,49.0,38.0,14.0,16.0,14.0,9.0,21.0,18.0,11.0,0.0,71.0,119.0,321.0,1855.0,298.0,1585.0,242.0,1034.0,11.0,0.0,11.0,0.0,210.0,506.0,11.0,0.0,11.0,0.0,60.0,45.0,11.0,0.0,60.0,45.0,216.0,270.0,159.0,152.0,165.0,118.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318083011,234.0,845.0,135.0,372.0,11.0,0.0,24.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,22.0,14.0,11.0,0.0,28.0,20.0,23.0,14.0,11.0,0.0,37.0,21.0,42.0,46.0,11.0,0.0,20.0,13.0,11.0,0.0,11.0,0.0,24.0,15.0,11.0,0.0,10.0,4.0,76.0,91.0,94.0,83.0,10.0,4.0,33.0,32.0,135.0,473.0,11.0,0.0,23.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,30.0,22.0,11.0,0.0,35.0,32.0,46.0,38.0,11.0,0.0,33.0,30.0,10.0,5.0,36.0,32.0,11.0,0.0,11.0,0.0,11.0,0.0,80.0,74.0,99.0,84.0,42.0,47.0,11.0,0.0,50.0,94.0,234.0,845.0,235.0,822.0,207.0,559.0,10.0,4.0,11.0,0.0,206.0,259.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,29.0,23.0,29.0,23.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318121003,233.0,1064.0,144.0,521.0,25.0,24.0,20.0,17.0,38.0,58.0,12.0,8.0,38.0,35.0,11.0,0.0,11.0,0.0,26.0,24.0,28.0,26.0,33.0,29.0,50.0,53.0,29.0,29.0,49.0,65.0,32.0,42.0,28.0,35.0,11.0,0.0,17.0,11.0,21.0,23.0,15.0,13.0,27.0,18.0,18.0,11.0,11.0,0.0,11.0,0.0,141.0,543.0,52.0,73.0,43.0,53.0,59.0,72.0,25.0,22.0,11.0,0.0,6.0,2.0,11.0,0.0,10.0,6.0,27.0,29.0,35.0,32.0,45.0,65.0,50.0,68.0,27.0,32.0,11.0,0.0,21.0,23.0,11.0,0.0,12.0,8.0,31.0,33.0,11.0,7.0,21.0,18.0,11.0,0.0,11.0,0.0,11.0,0.0,233.0,1064.0,234.0,1008.0,169.0,673.0,172.0,260.0,11.0,0.0,39.0,39.0,11.0,0.0,11.0,0.0,41.0,36.0,11.0,0.0,41.0,36.0,59.0,56.0,60.0,48.0,11.0,0.0,13.0,8.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318121004,235.0,985.0,161.0,483.0,28.0,24.0,45.0,53.0,29.0,25.0,26.0,40.0,11.0,0.0,17.0,12.0,11.0,0.0,11.0,0.0,11.0,0.0,82.0,75.0,39.0,63.0,11.0,0.0,22.0,32.0,26.0,32.0,19.0,17.0,67.0,52.0,17.0,15.0,14.0,13.0,11.0,0.0,22.0,21.0,11.0,0.0,14.0,9.0,11.0,0.0,115.0,502.0,30.0,33.0,12.0,8.0,30.0,56.0,12.0,8.0,24.0,17.0,11.0,0.0,11.0,0.0,11.0,0.0,31.0,23.0,29.0,33.0,38.0,49.0,29.0,21.0,25.0,33.0,22.0,28.0,25.0,41.0,11.0,0.0,50.0,55.0,23.0,38.0,17.0,16.0,11.0,0.0,11.0,0.0,29.0,34.0,15.0,9.0,235.0,985.0,241.0,921.0,143.0,515.0,221.0,328.0,11.0,0.0,35.0,47.0,11.0,0.0,11.0,0.0,27.0,31.0,11.0,0.0,27.0,31.0,51.0,64.0,51.0,64.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318121005,189.0,751.0,136.0,417.0,92.0,87.0,22.0,20.0,50.0,58.0,20.0,13.0,11.0,0.0,11.0,0.0,11.0,0.0,10.0,5.0,11.0,0.0,18.0,11.0,11.0,0.0,42.0,46.0,28.0,42.0,53.0,51.0,13.0,11.0,26.0,27.0,11.0,0.0,12.0,8.0,22.0,15.0,11.0,7.0,27.0,16.0,11.0,0.0,11.0,0.0,82.0,334.0,24.0,23.0,13.0,8.0,25.0,31.0,19.0,11.0,11.0,0.0,11.0,0.0,10.0,5.0,14.0,11.0,11.0,0.0,17.0,11.0,43.0,38.0,24.0,21.0,31.0,46.0,46.0,50.0,22.0,23.0,9.0,6.0,11.0,0.0,13.0,8.0,16.0,15.0,21.0,18.0,14.0,9.0,11.0,0.0,11.0,0.0,189.0,751.0,187.0,707.0,190.0,566.0,55.0,66.0,11.0,0.0,12.0,8.0,11.0,0.0,11.0,0.0,74.0,67.0,11.0,0.0,74.0,67.0,55.0,44.0,55.0,44.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318122001,209.0,958.0,107.0,456.0,30.0,26.0,40.0,67.0,56.0,70.0,14.0,17.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,26.0,24.0,20.0,13.0,29.0,38.0,47.0,86.0,31.0,37.0,17.0,15.0,11.0,0.0,20.0,18.0,11.0,0.0,27.0,30.0,16.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,132.0,502.0,11.0,7.0,35.0,41.0,42.0,57.0,26.0,28.0,13.0,8.0,11.0,0.0,55.0,40.0,11.0,0.0,12.0,8.0,11.0,0.0,24.0,23.0,30.0,36.0,49.0,75.0,30.0,54.0,23.0,21.0,11.0,7.0,26.0,35.0,26.0,24.0,23.0,21.0,11.0,0.0,11.0,0.0,10.0,6.0,16.0,11.0,209.0,958.0,209.0,958.0,147.0,559.0,157.0,331.0,11.0,0.0,23.0,26.0,11.0,0.0,11.0,0.0,63.0,42.0,11.0,0.0,63.0,42.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318122002,176.0,1028.0,119.0,567.0,27.0,32.0,34.0,49.0,27.0,44.0,39.0,62.0,12.0,7.0,30.0,21.0,11.0,0.0,41.0,54.0,15.0,12.0,11.0,0.0,21.0,21.0,26.0,36.0,33.0,47.0,36.0,54.0,18.0,24.0,19.0,17.0,21.0,23.0,15.0,19.0,16.0,11.0,16.0,10.0,15.0,10.0,11.0,0.0,21.0,14.0,89.0,461.0,32.0,36.0,33.0,50.0,27.0,32.0,23.0,26.0,21.0,20.0,11.0,0.0,11.0,0.0,26.0,33.0,12.0,8.0,13.0,9.0,25.0,28.0,29.0,46.0,21.0,26.0,23.0,26.0,24.0,39.0,12.0,8.0,22.0,34.0,16.0,10.0,15.0,10.0,11.0,0.0,16.0,10.0,11.0,0.0,17.0,10.0,176.0,1028.0,179.0,938.0,152.0,778.0,24.0,22.0,11.0,0.0,27.0,22.0,11.0,0.0,92.0,64.0,48.0,52.0,11.0,0.0,48.0,52.0,101.0,90.0,101.0,90.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318122003,182.0,1114.0,106.0,607.0,34.0,48.0,49.0,70.0,37.0,60.0,16.0,14.0,27.0,25.0,11.0,0.0,11.0,0.0,32.0,20.0,23.0,16.0,33.0,43.0,15.0,14.0,37.0,75.0,24.0,30.0,37.0,42.0,30.0,45.0,17.0,16.0,27.0,31.0,21.0,19.0,26.0,28.0,11.0,0.0,11.0,0.0,16.0,11.0,11.0,0.0,103.0,507.0,28.0,26.0,31.0,39.0,21.0,19.0,11.0,7.0,35.0,21.0,11.0,0.0,21.0,14.0,16.0,8.0,10.0,5.0,23.0,27.0,10.0,6.0,37.0,87.0,20.0,28.0,36.0,43.0,29.0,48.0,23.0,21.0,21.0,24.0,31.0,50.0,11.0,0.0,11.0,0.0,17.0,11.0,17.0,11.0,18.0,12.0,182.0,1114.0,184.0,1059.0,194.0,930.0,28.0,35.0,11.0,0.0,47.0,50.0,11.0,0.0,11.0,0.0,42.0,44.0,11.0,0.0,42.0,44.0,34.0,55.0,29.0,33.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,35.0,22.0,11.0,0.0,11.0,0.0,11.0,0.0
170318122004,201.0,889.0,82.0,373.0,15.0,10.0,33.0,57.0,25.0,30.0,17.0,16.0,12.0,8.0,11.0,0.0,10.0,6.0,11.0,7.0,11.0,0.0,11.0,0.0,18.0,12.0,23.0,28.0,20.0,17.0,39.0,51.0,27.0,35.0,11.0,6.0,20.0,25.0,18.0,16.0,11.0,0.0,16.0,11.0,24.0,24.0,16.0,10.0,9.0,4.0,145.0,516.0,35.0,23.0,21.0,29.0,54.0,54.0,25.0,28.0,11.0,0.0,12.0,8.0,11.0,0.0,12.0,8.0,13.0,7.0,13.0,9.0,11.0,0.0,28.0,49.0,20.0,18.0,32.0,49.0,32.0,47.0,11.0,6.0,24.0,37.0,10.0,5.0,26.0,25.0,25.0,26.0,47.0,70.0,17.0,13.0,10.0,5.0,201.0,889.0,190.0,853.0,150.0,658.0,86.0,67.0,11.0,0.0,23.0,20.0,11.0,0.0,11.0,0.0,74.0,108.0,11.0,0.0,74.0,108.0,28.0,36.0,28.0,36.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318123021,226.0,1235.0,157.0,653.0,66.0,78.0,18.0,15.0,33.0,51.0,27.0,37.0,15.0,11.0,3.0,1.0,48.0,29.0,26.0,26.0,54.0,38.0,14.0,12.0,47.0,72.0,18.0,12.0,20.0,25.0,47.0,62.0,29.0,53.0,26.0,33.0,24.0,23.0,22.0,14.0,30.0,19.0,18.0,15.0,10.0,6.0,23.0,21.0,11.0,0.0,103.0,582.0,10.0,6.0,56.0,53.0,72.0,99.0,20.0,31.0,11.0,0.0,11.0,0.0,11.0,0.0,9.0,6.0,11.0,0.0,29.0,30.0,56.0,58.0,74.0,86.0,29.0,56.0,32.0,51.0,31.0,49.0,11.0,0.0,11.0,0.0,14.0,9.0,11.0,0.0,15.0,10.0,20.0,18.0,21.0,20.0,11.0,0.0,226.0,1235.0,224.0,1086.0,198.0,807.0,157.0,192.0,18.0,13.0,20.0,13.0,11.0,0.0,11.0,0.0,51.0,61.0,11.0,0.0,51.0,61.0,94.0,149.0,94.0,149.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318157025,382.0,1236.0,126.0,474.0,50.0,47.0,49.0,42.0,23.0,15.0,31.0,18.0,11.0,0.0,11.0,0.0,11.0,0.0,27.0,19.0,32.0,33.0,20.0,22.0,29.0,25.0,21.0,13.0,33.0,36.0,68.0,71.0,36.0,28.0,33.0,28.0,69.0,59.0,28.0,18.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,312.0,762.0,51.0,68.0,23.0,15.0,11.0,0.0,147.0,150.0,11.0,0.0,41.0,21.0,11.0,0.0,44.0,32.0,11.0,0.0,62.0,112.0,36.0,40.0,21.0,12.0,35.0,17.0,71.0,86.0,59.0,48.0,33.0,28.0,68.0,59.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,83.0,57.0,28.0,17.0,382.0,1236.0,338.0,1099.0,367.0,996.0,11.0,0.0,11.0,0.0,109.0,85.0,11.0,0.0,11.0,0.0,31.0,18.0,11.0,0.0,31.0,18.0,169.0,137.0,105.0,101.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,35.0,17.0,37.0,19.0,37.0,19.0,11.0,0.0
170318158001,132.0,1582.0,90.0,749.0,27.0,46.0,28.0,70.0,22.0,36.0,17.0,15.0,25.0,44.0,7.0,4.0,39.0,31.0,23.0,36.0,8.0,6.0,13.0,9.0,26.0,45.0,22.0,66.0,18.0,30.0,23.0,43.0,21.0,42.0,15.0,24.0,31.0,61.0,11.0,11.0,16.0,30.0,18.0,32.0,21.0,34.0,8.0,8.0,36.0,26.0,103.0,833.0,29.0,28.0,49.0,89.0,31.0,52.0,22.0,28.0,11.0,0.0,11.0,0.0,11.0,0.0,10.0,9.0,11.0,11.0,18.0,33.0,20.0,52.0,26.0,52.0,26.0,37.0,25.0,55.0,20.0,57.0,41.0,72.0,30.0,45.0,23.0,48.0,22.0,45.0,21.0,26.0,14.0,21.0,11.0,12.0,44.0,61.0,132.0,1582.0,152.0,1344.0,161.0,1296.0,18.0,17.0,11.0,0.0,9.0,8.0,11.0,0.0,29.0,18.0,8.0,5.0,11.0,0.0,8.0,5.0,113.0,238.0,101.0,154.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,35.0,48.0,36.0,36.0,36.0,36.0,11.0,0.0
170318159001,260.0,956.0,146.0,499.0,11.0,0.0,11.0,0.0,11.0,0.0,24.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,66.0,113.0,53.0,66.0,35.0,32.0,32.0,21.0,36.0,32.0,120.0,110.0,22.0,13.0,22.0,14.0,36.0,21.0,38.0,39.0,11.0,0.0,17.0,11.0,19.0,12.0,11.0,0.0,161.0,457.0,36.0,23.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,27.0,17.0,38.0,33.0,39.0,34.0,42.0,47.0,52.0,55.0,11.0,0.0,37.0,32.0,78.0,49.0,11.0,0.0,39.0,35.0,22.0,14.0,63.0,61.0,11.0,0.0,18.0,12.0,11.0,0.0,66.0,45.0,260.0,956.0,261.0,918.0,226.0,634.0,120.0,207.0,11.0,0.0,50.0,43.0,11.0,0.0,11.0,0.0,36.0,34.0,11.0,0.0,36.0,34.0,46.0,38.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,46.0,38.0,29.0,18.0,34.0,20.0
